,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,test_accuracy_with_best_hyp,model_name,seed
214,0.0029924710591634116,1.1734027115689436e-06,0.0,0.0,0.16000000000000003,18,100,"{'learning_rate': 0.16000000000000003, 'max_depth': 18, 'n_estimators': 100}",,,,,,272,0.9814814814814815,Catboost,0
215,0.028923590977986652,0.027239509060409967,0.0,0.0,0.16000000000000003,18,150,"{'learning_rate': 0.16000000000000003, 'max_depth': 18, 'n_estimators': 150}",,,,,,271,0.9814814814814815,Catboost,0
216,1.082289218902588,0.14601104201962317,0.002991835276285807,0.0008142960621244942,0.17000000000000004,8,50,"{'learning_rate': 0.17000000000000004, 'max_depth': 8, 'n_estimators': 50}",1.0,0.9512195121951219,0.926829268292683,0.959349593495935,0.030419978754259672,167,0.9814814814814815,Catboost,0
217,1.5529297192891438,0.3379064774145081,0.03623676300048828,0.04631071618939067,0.17000000000000004,8,100,"{'learning_rate': 0.17000000000000004, 'max_depth': 8, 'n_estimators': 100}",0.9761904761904762,0.9512195121951219,0.926829268292683,0.951413085559427,0.020152093592938285,193,0.9814814814814815,Catboost,0
218,2.4121321042378745,0.1366193545356412,0.0033248265584309897,0.0009409437307256178,0.17000000000000004,8,150,"{'learning_rate': 0.17000000000000004, 'max_depth': 8, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.926829268292683,0.951413085559427,0.020152093592938285,193,0.9814814814814815,Catboost,0
219,2.899672349294027,0.2080810899769493,0.026264111200968426,0.031499093486895356,0.17000000000000004,10,50,"{'learning_rate': 0.17000000000000004, 'max_depth': 10, 'n_estimators': 50}",0.9523809523809523,0.926829268292683,0.975609756097561,0.9516066589237321,0.019922075617914967,177,0.9814814814814815,Catboost,0
220,4.695673068364461,0.7426398466731879,0.0063173770904541016,0.0033903095177837948,0.17000000000000004,10,100,"{'learning_rate': 0.17000000000000004, 'max_depth': 10, 'n_estimators': 100}",0.9761904761904762,0.926829268292683,0.975609756097561,0.95954316686024,0.023133434369225388,135,0.9814814814814815,Catboost,0
221,6.801558494567871,0.42689885981953857,0.0036568641662597656,0.00047086460162382225,0.17000000000000004,10,150,"{'learning_rate': 0.17000000000000004, 'max_depth': 10, 'n_estimators': 150}",0.9761904761904762,0.926829268292683,0.975609756097561,0.95954316686024,0.023133434369225388,135,0.9814814814814815,Catboost,0
222,5.883478720982869,0.40300006645958947,0.0063165028889973955,0.0026175047996535744,0.17000000000000004,12,50,"{'learning_rate': 0.17000000000000004, 'max_depth': 12, 'n_estimators': 50}",0.9523809523809523,0.9512195121951219,0.9512195121951219,0.9516066589237321,0.000547508154228836,177,0.9814814814814815,Catboost,0
223,13.209088404973349,0.2304985626243731,0.0049877166748046875,0.0008138095416407748,0.17000000000000004,12,100,"{'learning_rate': 0.17000000000000004, 'max_depth': 12, 'n_estimators': 100}",0.9761904761904762,0.9512195121951219,0.9512195121951219,0.95954316686024,0.011771425315920079,135,0.9814814814814815,Catboost,0
224,21.121312697728474,0.26625067655438533,0.014627297719319662,0.01645525357461332,0.17000000000000004,12,150,"{'learning_rate': 0.17000000000000004, 'max_depth': 12, 'n_estimators': 150}",1.0,0.9512195121951219,0.9512195121951219,0.9674796747967479,0.02299534247761132,93,0.9814814814814815,Catboost,0
225,17.052940845489502,2.7587139028229886,0.00864267349243164,0.007297686520363537,0.17000000000000004,14,50,"{'learning_rate': 0.17000000000000004, 'max_depth': 14, 'n_estimators': 50}",1.0,0.9512195121951219,0.975609756097561,0.975609756097561,0.0199145507543348,24,0.9814814814814815,Catboost,0
226,34.53788391749064,1.205976949641207,0.00299223264058431,6.25769923052137e-07,0.17000000000000004,14,100,"{'learning_rate': 0.17000000000000004, 'max_depth': 14, 'n_estimators': 100}",1.0,0.9512195121951219,0.975609756097561,0.975609756097561,0.0199145507543348,24,0.9814814814814815,Catboost,0
227,56.108415047327675,1.1862620526341385,0.07433803876241048,0.08069367316909974,0.17000000000000004,14,150,"{'learning_rate': 0.17000000000000004, 'max_depth': 14, 'n_estimators': 150}",1.0,0.9512195121951219,0.9512195121951219,0.9674796747967479,0.02299534247761132,93,0.9814814814814815,Catboost,0
228,35.18102788925171,10.478056307151205,0.024601221084594727,0.028470817362745985,0.17000000000000004,16,50,"{'learning_rate': 0.17000000000000004, 'max_depth': 16, 'n_estimators': 50}",1.0,0.975609756097561,0.9512195121951219,0.975609756097561,0.0199145507543348,24,0.9814814814814815,Catboost,0
229,76.09497292836507,11.073612144068967,0.04389421145121256,0.058525678135430935,0.17000000000000004,16,100,"{'learning_rate': 0.17000000000000004, 'max_depth': 16, 'n_estimators': 100}",1.0,0.9512195121951219,0.9512195121951219,0.9674796747967479,0.02299534247761132,93,0.9814814814814815,Catboost,0
230,110.81821759541829,15.47143487352387,0.08145459493001302,0.10324648349320872,0.17000000000000004,16,150,"{'learning_rate': 0.17000000000000004, 'max_depth': 16, 'n_estimators': 150}",1.0,0.926829268292683,0.926829268292683,0.9512195121951219,0.03449301371641693,217,0.9814814814814815,Catboost,0
